step,loss
22862,5.7784
22863,5.7796
22864,5.7789
22865,5.7757
22866,5.7792
22867,5.7774
22868,5.7801
22869,5.7776
22870,5.7831
22871,5.7759
22872,5.7749
22873,5.7739
22874,5.7721
22875,5.7703
22876,5.7740
22877,5.7828
22878,5.7913
22879,5.7753
22880,5.7771
22881,5.7737
22882,5.7715
22883,5.7705
22884,5.7803
22885,5.7748
22886,5.7745
22887,5.7707
22888,5.7715
22889,5.7692
22890,5.7770
22891,5.7805
22892,5.7693
22893,5.7686
22894,5.7717
22895,5.7735
22896,5.7801
22897,5.7752
22898,5.7696
22899,5.7712
22900,5.7659
22901,5.7797
22902,5.7772
22903,5.7677
22904,5.7669
22905,5.7726
22906,5.7766
22907,5.7885
22908,5.7985
22909,5.7929
22910,5.7879
22911,5.7818
22912,5.7694
22913,5.7779
22914,5.7725
22915,5.7800
22916,5.7772
22917,5.7753
22918,5.7759
22919,5.7816
22920,5.7749
22921,5.7730
22922,5.7814
22923,5.7808
22924,5.7787
22925,5.7725
22926,5.7787
22927,5.7787
22928,5.7675
22929,5.7725
22930,5.7738
22931,5.7797
22932,5.7764
22933,5.7836
22934,5.7814
22935,5.7860
22936,5.7835
22937,5.7785
22938,5.7776
22939,5.7758
22940,5.7753
22941,5.7682
22942,5.7748
22943,5.7747
22944,5.7817
22945,5.7755
22946,5.7770
22947,5.7731
22948,5.7869
22949,5.7809
22950,5.7773
22951,5.7752
22952,5.7741
22953,5.7716
22954,5.7707
22955,5.7751
22956,5.7747
22957,5.7725
22958,5.7720
22959,5.7710
22960,5.7764
22961,5.7776
22962,5.7771
22963,5.7740
22964,5.7815
22965,5.7724
22966,5.7714
22967,5.7755
22968,5.7740
22969,5.7844
22970,5.7940
22971,5.7899
22972,5.7887
22973,5.7868
22974,5.7687
22975,5.7680
22976,5.7738
22977,5.7729
22978,5.7859
22979,5.7809
22980,5.7747
22981,5.7715
22982,5.7745
22983,5.7694
22984,5.7738
22985,5.7698
22986,5.7722
22987,5.7683
22988,5.7746
22989,5.7795
22990,5.7870
22991,5.7782
22992,5.7761
22993,5.7703
22994,5.7718
22995,5.7691
22996,5.7797
22997,5.7872
22998,5.7779
22999,5.7719
23000,5.7714
23001,5.7711
23002,5.7719
23003,5.7685
23004,5.7795
23005,5.7781
23006,5.7690
23007,5.7667
23008,5.7756
23009,5.7794
23010,5.7901
23011,5.7846
23012,5.7745
23013,5.7673
23014,5.7802
23015,5.7732
23016,5.7796
23017,5.7707
23018,5.7705
23019,5.7690
23020,5.7739
23021,5.7776
23022,5.7836
23023,5.7746
23024,5.7752
23025,5.7758
23026,5.7628
23027,5.7726
23028,5.7738
23029,5.7889
23030,5.7848
23031,5.7809
23032,5.7754
23033,5.7780
23034,5.7755
23035,5.7753
23036,5.7780
23037,5.7795
23038,5.7730
23039,5.7742
23040,5.7737
23041,5.7689
23042,5.7736
23043,5.7768
23044,5.7806
23045,5.7793
23046,5.7831
23047,5.7784
23048,5.7780
23049,5.7813
23050,5.7868
23051,5.7769
23052,5.7780
23053,5.7777
23054,5.7813
23055,5.7754
23056,5.7737
23057,5.7699
23058,5.7724
23059,5.7764
23060,5.7704
23061,5.7733
23062,5.7777
23063,5.7697
23064,5.7778
23065,5.7737
23066,5.7902
23067,5.7935
23068,5.7944
23069,5.7974
23070,5.7891
23071,5.7742
23072,5.7759
23073,5.7735
23074,5.7855
23075,5.7785
23076,5.7788
23077,5.7890
23078,5.7777
23079,5.7717
23080,5.7741
23081,5.7744
23082,5.7710
23083,5.7762
23084,5.7738
23085,5.7736
23086,5.7697
23087,5.7787
23088,5.7842
23089,5.7839
23090,5.7785
23091,5.7763
23092,5.7745
23093,5.7795
23094,5.7686
23095,5.7673
23096,5.7748
23097,5.7838
23098,5.7868
23099,5.7879
23100,5.7855
23101,5.7709
23102,5.7688
23103,5.7764
23104,5.7725
23105,5.7783
23106,5.7829
23107,5.7828
23108,5.7653
23109,5.7764
23110,5.7740
23111,5.7770
23112,5.7743
23113,5.7980
23114,5.7768
23115,5.7723
23116,5.7796
23117,5.7786
23118,5.7842
23119,5.7788
23120,5.7716
23121,5.7731
23122,5.7731
23123,5.7739
23124,5.7867
23125,5.7789
23126,5.7709
23127,5.7666
23128,5.7686
23129,5.7743
23130,5.7639
23131,5.7750
23132,5.7780
23133,5.7743
23134,5.7777
23135,5.7689
23136,5.7744
23137,5.7780
23138,5.7772
23139,5.7738
23140,5.7775
23141,5.7767
23142,5.7746
23143,5.7858
23144,5.7700
23145,5.7763
23146,5.7778
23147,5.7808
23148,5.7813
23149,5.7733
23150,5.7685
23151,5.7641
23152,5.7705
23153,5.7792
23154,5.7766
23155,5.7863
23156,5.7722
23157,5.7817
23158,5.7914
23159,5.7873
23160,5.7780
23161,5.7700
23162,5.7735
23163,5.7676
23164,5.7660
23165,5.7648
23166,5.7717
23167,5.7835
23168,5.7762
23169,5.7701
23170,5.7706
23171,5.7756
23172,5.7732
23173,5.7766
23174,5.7697
23175,5.7798
23176,5.7809
23177,5.7755
23178,5.7816
23179,5.7700
23180,5.7668
23181,5.7680
23182,5.7672
23183,5.7844
23184,5.7768
23185,5.7752
23186,5.7777
23187,5.7740
23188,5.7760
23189,5.7738
23190,5.7863
23191,5.7710
23192,5.7694
23193,5.7728
23194,5.7745
23195,5.7720
23196,5.7626
23197,5.7736
23198,5.7765
23199,5.7718
23200,5.7809
23201,5.7918
23202,5.7845
23203,5.7880
23204,5.7670
23205,5.7689
23206,5.7734
23207,5.7701
23208,5.7853
23209,5.7873
23210,5.7798
23211,5.7776
23212,5.7767
23213,5.7740
23214,5.7765
23215,5.7711
23216,5.7819
23217,5.7793
23218,5.7927
23219,5.7882
23220,5.7870
23221,5.7828
23222,5.7826
23223,5.7714
23224,5.7718
23225,5.7834
23226,5.7795
23227,5.7775
23228,5.7717
23229,5.7655
23230,5.7805
23231,5.7683
23232,5.7750
23233,5.7805
23234,5.7773
23235,5.7815
23236,5.7855
23237,5.7766
23238,5.7736
23239,5.7757
23240,5.7702
23241,5.7710
23242,5.7704
23243,5.7796
23244,5.7763
23245,5.7811
23246,5.7839
23247,5.7786
23248,5.7744
23249,5.7686
23250,5.7702
23251,5.7714
23252,5.7726
23253,5.7774
23254,5.7722
23255,5.7672
23256,5.7732
23257,5.7722
23258,5.7736
23259,5.7730
23260,5.7747
23261,5.7756
23262,5.7877
23263,5.7891
23264,5.7857
23265,5.7719
23266,5.7742
23267,5.7686
23268,5.7726
23269,5.7715
23270,5.7710
23271,5.7805
23272,5.7748
23273,5.7761
23274,5.7692
23275,5.7703
23276,5.7746
23277,5.7826
23278,5.7829
23279,5.7745
23280,5.7777
23281,5.7710
23282,5.7787
23283,5.7703
23284,5.7746
23285,5.7724
23286,5.7718
23287,5.7821
23288,5.7756
23289,5.7779
23290,5.7805
23291,5.7753
23292,5.7809
23293,5.7811
23294,5.7819
23295,5.7845
23296,5.7842
23297,5.7789
23298,5.7747
23299,5.7683
23300,5.7724
23301,5.7770
23302,5.7710
23303,5.7728
23304,5.7661
23305,5.7800
23306,5.7703
23307,5.7715
23308,5.7756
23309,5.7751
23310,5.7755
23311,5.7731
23312,5.7736
23313,5.7723
23314,5.7701
23315,5.7690
23316,5.7730
23317,5.7753
23318,5.7886
23319,5.7688
23320,5.7752
23321,5.7734
23322,5.7759
23323,5.7810
23324,5.7757
23325,5.7855
23326,5.7823
23327,5.7738
23328,5.7881
23329,5.7777
23330,5.7693
23331,5.7752
23332,5.7709
23333,5.7778
23334,5.7794
23335,5.7845
23336,5.7777
23337,5.7762
23338,5.7766
23339,5.7765
23340,5.7808
23341,5.7724
23342,5.7796
23343,5.7762
23344,5.7681
23345,5.7686
23346,5.7735
23347,5.7691
23348,5.7771
23349,5.7763
23350,5.7699
23351,5.7768
23352,5.7825
23353,5.7841
23354,5.7976
23355,5.7922
23356,5.7700
23357,5.7637
23358,5.7618
23359,5.7733
23360,5.7696
23361,5.7650
23362,5.7740
23363,5.7730
23364,5.7716
23365,5.7901
23366,5.7922
23367,5.7863
23368,5.7753
23369,5.7627
23370,5.7707
23371,5.7794
23372,5.7821
23373,5.7811
23374,5.7690
23375,5.7794
23376,5.7743
23377,5.7733
23378,5.7672
23379,5.7674
23380,5.7664
23381,5.7709
23382,5.7712
23383,5.7789
23384,5.7805
23385,5.7750
23386,5.7740
23387,5.7753
23388,5.7794
23389,5.7719
23390,5.7693
23391,5.7778
23392,5.7729
23393,5.7688
23394,5.7758
23395,5.7695
23396,5.7736
23397,5.7714
23398,5.7788
23399,5.7811
23400,5.7820
23401,5.7781
23402,5.7719
23403,5.7697
23404,5.7784
23405,5.7805
23406,5.7714
23407,5.7744
23408,5.7774
23409,5.7770
23410,5.7755
23411,5.7892
23412,5.7751
23413,5.7784
23414,5.7777
23415,5.7744
23416,5.7741
23417,5.7879
23418,5.7724
23419,5.7733
23420,5.7763
23421,5.7778
23422,5.7739
23423,5.7742
23424,5.7789
23425,5.7735
23426,5.7782
23427,5.7751
23428,5.7713
23429,5.7782
23430,5.7724
23431,5.7804
23432,5.7790
23433,5.7704
23434,5.7752
23435,5.7787
23436,5.7760
23437,5.7796
23438,5.7823
23439,5.7742
23440,5.7815
23441,5.7742
23442,5.7725
23443,5.7654
23444,5.7708
23445,5.7732
23446,5.7742
23447,5.7717
23448,5.7806
23449,5.7725
23450,5.7693
23451,5.7686
23452,5.7707
23453,5.7781
23454,5.7734
23455,5.7718
23456,5.7739
23457,5.7784
23458,5.7800
23459,5.7939
23460,5.7805
23461,5.7711
23462,5.7758
23463,5.7699
23464,5.7728
23465,5.7879
23466,5.7794
23467,5.7800
23468,5.7770
23469,5.7816
23470,5.7815
23471,5.7718
23472,5.7733
23473,5.7709
23474,5.7773
23475,5.7813
23476,5.7753
23477,5.7765
23478,5.7749
23479,5.7688
23480,5.7725
23481,5.7711
23482,5.7693
23483,5.7758
23484,5.7648
23485,5.7697
23486,5.7746
23487,5.7623
23488,5.7711
23489,5.7680
23490,5.7621
23491,5.7693
23492,5.7752
23493,5.7713
23494,5.7734
23495,5.7792
23496,5.7710
23497,5.7791
23498,5.7783
23499,5.7818
23500,5.7842
23501,5.7844
23502,5.7727
23503,5.7775
23504,5.7680
23505,5.7771
23506,5.7842
23507,5.7940
23508,5.7901
23509,5.7775
23510,5.7779
23511,5.7707
23512,5.7731
23513,5.7826
23514,5.7744
23515,5.7683
23516,5.7815
23517,5.7831
23518,5.7903
23519,5.7841
23520,5.7770
23521,5.7758
23522,5.7800
23523,5.7827
23524,5.7735
23525,5.7723
23526,5.7741
23527,5.7826
23528,5.7774
23529,5.7751
23530,5.7726
23531,5.7761
23532,5.7725
23533,5.7652
23534,5.7731
23535,5.7738
23536,5.7661
23537,5.7750
23538,5.7773
23539,5.7850
23540,5.7805
23541,5.7746
23542,5.7736
23543,5.7707
23544,5.7813
23545,5.7706
23546,5.7682
23547,5.7727
23548,5.7721
23549,5.7820
23550,5.7798
23551,5.7782
23552,5.7715
23553,5.7698
23554,5.7754
23555,5.7755
23556,5.7758
23557,5.7718
23558,5.7786
23559,5.7831
23560,5.7828
23561,5.7840
23562,5.7748
23563,5.7747
23564,5.7791
23565,5.7699
23566,5.7773
23567,5.7756
23568,5.7799
23569,5.7645
23570,5.7643
23571,5.7711
23572,5.7770
23573,5.7747
23574,5.7787
23575,5.7779
23576,5.7802
23577,5.7888
23578,5.7778
23579,5.7701
23580,5.7713
23581,5.7742
23582,5.7792
23583,5.7737
23584,5.7792
23585,5.7783
23586,5.7757
23587,5.7693
23588,5.7745
23589,5.7732
23590,5.7753
23591,5.7723
23592,5.7718
23593,5.7717
23594,5.7695
23595,5.7691
23596,5.7806
23597,5.7755
23598,5.7737
23599,5.7752
23600,5.7678
23601,5.7703
23602,5.7675
23603,5.7705
23604,5.7693
23605,5.7741
23606,5.7791
23607,5.7751
23608,5.7753
23609,5.7812
23610,5.7731
23611,5.7686
23612,5.7720
23613,5.7776
23614,5.7822
23615,5.7766
23616,5.7813
23617,5.7738
23618,5.7793
23619,5.7797
23620,5.7800
23621,5.7714
23622,5.7691
23623,5.7713
23624,5.7719
23625,5.7684
23626,5.7708
23627,5.7756
23628,5.7725
23629,5.7743
23630,5.7706
23631,5.7651
23632,5.7716
23633,5.7814
23634,5.7788
23635,5.7781
23636,5.7737
23637,5.7746
23638,5.7708
23639,5.7853
23640,5.7912
23641,5.7786
23642,5.7696
23643,5.7706
23644,5.7718
23645,5.7750
23646,5.7773
23647,5.7817
23648,5.7745
23649,5.7732
23650,5.7734
23651,5.7758
23652,5.7756
23653,5.7658
23654,5.7761
23655,5.7786
23656,5.7760
23657,5.7744
23658,5.7657
23659,5.7817
23660,5.7760
23661,5.7736
23662,5.7747
23663,5.7870
23664,5.7759
23665,5.7716
23666,5.7702
23667,5.7785
23668,5.7670
23669,5.7720
23670,5.7667
23671,5.7763
23672,5.7722
23673,5.7655
23674,5.7703
23675,5.7773
23676,5.7784
23677,5.7841
23678,5.7799
23679,5.7840
23680,5.7801
23681,5.7847
23682,5.7821
23683,5.7716
23684,5.7723
23685,5.7740
23686,5.7738
23687,5.7740
23688,5.7733
23689,5.7757
23690,5.7808
23691,5.7823
23692,5.7912
23693,5.7745
23694,5.7702
23695,5.7818
23696,5.7739
23697,5.7715
23698,5.7835
23699,5.7898
23700,5.7850
23701,5.7861
23702,5.7759
23703,5.7855
23704,5.7920
23705,5.7845
23706,5.7838
23707,5.7787
23708,5.7725
23709,5.7680
23710,5.7779
23711,5.7799
23712,5.7840
23713,5.7731
23714,5.7694
23715,5.7831
23716,5.7746
23717,5.7783
23718,5.7787
23719,5.7740
23720,5.7796
23721,5.7750
23722,5.7683
23723,5.7705
23724,5.7781
23725,5.7854
23726,5.7874
23727,5.7831
23728,5.7792
23729,5.7694
23730,5.7688
23731,5.7788
23732,5.7750
23733,5.7796
23734,5.7616
23735,5.7665
23736,5.7705
23737,5.7708
23738,5.7744
23739,5.7744
23740,5.7826
23741,5.7877
23742,5.7802
23743,5.7766
23744,5.7789
23745,5.7780
23746,5.7803
23747,5.7645
23748,5.7676
23749,5.7769
23750,5.7737
23751,5.7748
23752,5.7809
23753,5.7773
23754,5.7746
23755,5.7785
23756,5.7815
23757,5.7868
23758,5.7893
23759,5.7765
23760,5.7797
23761,5.7713
23762,5.7809
23763,5.7769
23764,5.7813
23765,5.7904
23766,5.7905
23767,5.7794
23768,5.7714
23769,5.7775
23770,5.7754
23771,5.7704
23772,5.7747
23773,5.7790
23774,5.7802
23775,5.7807
23776,5.7788
23777,5.7866
23778,5.7921
23779,5.7841
23780,5.7687
23781,5.7769
23782,5.7705
23783,5.7702
23784,5.7725
23785,5.7717
23786,5.7834
23787,5.7783
23788,5.7804
23789,5.7739
23790,5.7710
23791,5.7763
23792,5.7767
23793,5.7739
23794,5.7782
23795,5.7682
23796,5.7677
23797,5.7654
23798,5.7779
23799,5.7785
23800,5.7735
23801,5.7794
23802,5.7674
23803,5.7671
23804,5.7688
23805,5.7661
23806,5.7703
23807,5.7761
23808,5.7741
23809,5.7709
23810,5.7751
23811,5.7717
23812,5.7798
23813,5.7756
23814,5.7762
23815,5.7736
23816,5.7662
23817,5.7650
23818,5.7682
23819,5.7717
23820,5.7754
23821,5.7697
23822,5.7741
23823,5.7706
23824,5.7788
23825,5.7650
23826,5.7747
23827,5.7746
23828,5.7738
23829,5.7738
23830,5.7775
23831,5.7783
23832,5.7782
23833,5.7918
23834,5.7820
23835,5.7807
23836,5.7792
23837,5.7767
23838,5.7794
23839,5.7796
23840,5.7774
23841,5.7762
23842,5.7670
23843,5.7728
23844,5.7741
23845,5.7790
23846,5.7813
23847,5.7821
23848,5.7795
23849,5.7815
23850,5.7694
23851,5.7749
23852,5.7735
23853,5.7735
23854,5.7715
23855,5.7709
23856,5.7722
23857,5.7729
23858,5.7736
23859,5.7732
23860,5.7876
23861,5.7724
23862,5.7765
23863,5.7778
23864,5.7730
23865,5.7773
23866,5.7732
23867,5.7763
23868,5.7744
23869,5.7715
23870,5.7726
23871,5.7701
23872,5.7645
23873,5.7630
23874,5.7758
23875,5.7731
23876,5.7700
23877,5.7753
23878,5.7759
23879,5.7769
23880,5.7770
23881,5.7763
23882,5.7766
23883,5.7696
23884,5.7694
23885,5.7657
23886,5.7722
23887,5.7821
23888,5.7784
23889,5.7826
23890,5.7830
23891,5.7798
23892,5.7767
23893,5.7702
23894,5.7764
23895,5.7693
23896,5.7758
23897,5.7774
23898,5.7801
23899,5.7766
23900,5.7882
23901,5.7824
23902,5.7801
23903,5.7747
23904,5.7730
23905,5.7648
23906,5.7648
23907,5.7729
23908,5.7722
23909,5.7728
23910,5.7738
23911,5.7822
23912,5.7843
23913,5.7757
23914,5.7796
23915,5.7698
23916,5.7682
23917,5.7868
23918,5.7908
23919,5.8037
23920,5.7880
23921,5.7831
23922,5.7747
23923,5.7787
23924,5.7785
23925,5.7690
23926,5.7710
23927,5.7659
23928,5.7673
23929,5.7698
23930,5.7618
23931,5.7812
23932,5.7736
23933,5.7749
23934,5.7716
23935,5.7736
23936,5.7685
23937,5.7719
23938,5.7657
23939,5.7749
23940,5.7735
23941,5.7671
23942,5.7810
23943,5.7778
23944,5.7704
23945,5.7635
23946,5.7671
23947,5.7692
23948,5.7681
23949,5.7686
23950,5.7642
23951,5.7723
23952,5.7689
23953,5.7687
23954,5.7671
23955,5.7820
23956,5.7945
23957,5.7939
23958,5.7756
23959,5.7747
23960,5.7743
23961,5.7677
23962,5.7713
23963,5.7795
23964,5.7764
23965,5.7771
23966,5.7688
23967,5.7775
23968,5.7660
23969,5.7755
23970,5.7693
23971,5.7782
23972,5.7827
23973,5.7782
23974,5.7889
23975,5.7810
23976,5.7859
23977,5.7791
23978,5.7763
23979,5.7778
23980,5.7742
23981,5.7684
23982,5.7713
23983,5.7821
23984,5.7783
23985,5.7805
23986,5.7737
23987,5.7722
23988,5.7804
23989,5.7792
23990,5.7699
23991,5.7623
23992,5.7733
23993,5.7738
23994,5.7773
23995,5.7742
23996,5.7797
23997,5.7652
23998,5.7669
23999,5.7716
24000,5.7663
24001,5.7675
24002,5.7782
24003,5.7817
24004,5.7734
24005,5.7667
24006,5.7658
24007,5.7780
24008,5.7698
24009,5.7751
24010,5.7779
24011,5.7828
24012,5.7823
24013,5.7808
24014,5.7914
24015,5.7828
24016,5.7716
24017,5.7714
24018,5.7709
24019,5.7689
24020,5.7688
24021,5.7819
24022,5.7754
24023,5.7849
24024,5.7818
24025,5.7713
24026,5.7713
24027,5.7636
24028,5.7691
24029,5.7777
24030,5.7781
24031,5.7753
24032,5.7692
24033,5.7731
24034,5.7693
24035,5.7770
24036,5.7749
24037,5.7713
24038,5.7663
24039,5.7729
24040,5.7828
24041,5.7904
24042,5.7695
24043,5.7691
24044,5.7766
24045,5.7704
24046,5.7632
24047,5.7798
24048,5.7746
24049,5.7743
24050,5.7742
24051,5.7688
24052,5.7651
24053,5.7573
24054,5.7747
24055,5.7781
24056,5.7884
24057,5.7864
24058,5.7793
24059,5.7823
24060,5.7839
24061,5.7761
24062,5.7782
24063,5.7703
24064,5.7678
24065,5.7707
24066,5.7779
24067,5.7769
24068,5.7761
24069,5.7724
24070,5.7740
24071,5.7760
24072,5.7613
24073,5.7681
24074,5.7710
24075,5.7787
24076,5.7883
24077,5.7819
24078,5.7797
24079,5.7656
24080,5.7713
24081,5.7768
24082,5.7752
24083,5.7808
24084,5.7773
24085,5.7720
24086,5.7729
24087,5.7785
24088,5.7777
24089,5.7751
24090,5.7888
24091,5.7840
24092,5.7826
24093,5.7807
24094,5.7808
24095,5.7715
24096,5.7749
24097,5.7661
24098,5.7727
24099,5.7712
24100,5.7745
24101,5.7912
24102,5.7883
24103,5.7732
24104,5.7707
24105,5.7745
24106,5.7753
24107,5.7776
24108,5.7861
24109,5.7792
24110,5.7662
24111,5.7715
24112,5.7728
24113,5.7684
24114,5.7691
24115,5.7679
24116,5.7662
24117,5.7807
24118,5.7750
24119,5.7765
24120,5.7737
24121,5.7794
24122,5.7758
24123,5.7822
24124,5.7843
24125,5.7750
24126,5.7787
24127,5.7689
24128,5.7614
24129,5.7746
24130,5.7719
24131,5.7743
24132,5.7637
24133,5.7725
24134,5.7720
24135,5.7748
24136,5.7858
24137,5.7781
24138,5.7784
24139,5.7701
24140,5.7679
24141,5.7727
24142,5.7710
24143,5.7761
24144,5.7662
24145,5.7718
24146,5.7751
24147,5.7730
24148,5.7723
24149,5.7681
24150,5.7763
24151,5.7685
24152,5.7702
24153,5.7773
24154,5.7804
24155,5.7861
24156,5.7805
24157,5.7908
24158,5.7790
24159,5.7729
24160,5.7787
24161,5.7830
24162,5.7688
24163,5.7666
24164,5.7693
24165,5.7659
24166,5.7722
24167,5.7702
24168,5.7643
24169,5.7689
24170,5.7763
24171,5.7774
24172,5.7877
24173,5.7747
24174,5.7766
24175,5.7772
24176,5.7783
24177,5.7878
24178,5.7825
24179,5.7825
24180,5.7697
24181,5.7744
24182,5.7759
24183,5.7718
24184,5.7755
24185,5.7786
24186,5.7704
24187,5.7740
24188,5.7735
24189,5.7737
24190,5.7677
24191,5.7700
24192,5.7697
24193,5.7867
24194,5.7888
24195,5.7708
24196,5.7743
24197,5.7761
24198,5.7707
24199,5.7697
24200,5.7782
24201,5.7758
24202,5.7785
24203,5.7808
24204,5.8063
24205,5.7836
24206,5.7772
24207,5.7758
24208,5.7706
24209,5.7748
24210,5.7665
24211,5.7682
24212,5.7702
24213,5.7769
24214,5.7715
24215,5.7795
24216,5.7680
24217,5.7640
24218,5.7696
24219,5.7711
24220,5.7729
24221,5.7737
24222,5.7704
24223,5.7679
24224,5.7671
24225,5.7734
24226,5.7772
24227,5.7746
24228,5.7811
24229,5.7760
24230,5.7854
24231,5.7790
24232,5.7725
24233,5.7769
24234,5.7635
24235,5.7710
24236,5.7669
24237,5.7803
24238,5.7951
24239,5.7894
24240,5.7830
24241,5.7701
24242,5.7791
24243,5.7658
24244,5.7680
24245,5.7844
24246,5.7786
24247,5.7667
24248,5.7773
24249,5.7787
24250,5.7674
24251,5.7762
24252,5.7739
24253,5.7814
24254,5.7846
24255,5.7734
24256,5.7697
24257,5.7699
24258,5.7706
24259,5.7776
24260,5.7811
24261,5.7794
24262,5.7759
24263,5.7813
24264,5.7786
24265,5.7715
24266,5.7695
24267,5.7691
24268,5.7739
24269,5.7751
24270,5.7715
24271,5.7765
24272,5.7709
24273,5.7720
24274,5.7632
24275,5.7678
24276,5.7721
24277,5.7711
24278,5.7807
24279,5.7719
24280,5.7747
24281,5.7806
24282,5.7785
24283,5.7807
24284,5.7790
24285,5.7799
24286,5.7717
24287,5.7692
24288,5.7686
24289,5.7696
24290,5.7716
24291,5.7670
24292,5.7695
24293,5.7727
24294,5.7723
24295,5.7797
24296,5.7751
24297,5.7730
24298,5.7713
24299,5.7711
24300,5.7722
24301,5.7684
24302,5.7708
24303,5.7862
24304,5.7754
24305,5.7825
24306,5.7743
24307,5.7754
24308,5.7745
24309,5.7720
24310,5.7869
24311,5.7765
24312,5.7781
24313,5.7692
24314,5.7744
24315,5.7740
24316,5.7641
24317,5.7695
24318,5.7658
24319,5.7715
24320,5.7705
24321,5.7634
24322,5.7679
24323,5.7678
24324,5.7653
24325,5.7770
24326,5.7819
24327,5.7800
24328,5.7780
24329,5.7732
24330,5.7731
24331,5.7702
24332,5.7739
24333,5.7678
24334,5.7690
24335,5.7672
24336,5.7706
24337,5.7698
24338,5.7759
24339,5.7773
24340,5.7764
24341,5.7762
24342,5.7798
24343,5.7750
24344,5.7731
24345,5.7714
24346,5.7815
24347,5.7772
24348,5.7720
24349,5.7702
24350,5.7712
24351,5.7811
24352,5.7786
24353,5.7734
24354,5.7700
24355,5.7745
24356,5.7669
24357,5.7695
24358,5.7707
24359,5.7633
24360,5.7700
24361,5.7784
24362,5.7791
24363,5.7787
24364,5.7830
24365,5.7863
24366,5.7733
24367,5.7753
24368,5.7655
24369,5.7619
24370,5.7673
24371,5.7642
24372,5.7674
24373,5.7754
24374,5.7783
24375,5.7833
24376,5.7762
24377,5.7879
24378,5.7803
24379,5.7685
24380,5.7718
24381,5.7768
24382,5.7733
24383,5.7743
24384,5.7662
24385,5.7809
24386,5.7755
24387,5.7739
24388,5.7733
24389,5.7838
24390,5.7723
24391,5.7684
24392,5.7751
24393,5.7723
24394,5.7779
24395,5.7917
24396,5.7964
24397,5.7792
24398,5.7864
24399,5.7821
24400,5.7689
24401,5.7734
24402,5.7670
24403,5.7589
24404,5.7615
24405,5.7635
24406,5.7704
24407,5.7761
24408,5.7778
24409,5.7765
24410,5.7804
24411,5.7727
24412,5.7721
24413,5.7682
24414,5.7677
24415,5.7769
24416,5.7741
24417,5.7831
24418,5.7791
24419,5.7774
24420,5.7700
24421,5.7735
24422,5.7755
24423,5.7734
24424,5.7762
24425,5.7790
24426,5.7772
24427,5.7932
24428,5.7822
24429,5.7758
24430,5.7607
24431,5.7719
24432,5.7702
24433,5.7720
24434,5.7739
24435,5.7709
24436,5.7664
24437,5.7736
24438,5.7671
24439,5.7647
24440,5.7720
24441,5.7817
24442,5.7924
24443,5.7755
24444,5.7780
24445,5.7804
24446,5.7655
24447,5.7665
24448,5.7801
24449,5.7675
24450,5.7696
24451,5.7710
24452,5.7645
24453,5.7699
24454,5.7762
24455,5.7711
24456,5.7707
24457,5.7741
24458,5.7720
24459,5.7803
24460,5.7834
24461,5.7763
24462,5.7650
24463,5.7669
24464,5.7623
24465,5.7601
24466,5.7692
24467,5.7787
24468,5.7804
24469,5.7816
24470,5.7753
24471,5.7699
24472,5.7647
24473,5.7636
24474,5.7818
24475,5.7763
24476,5.7745
24477,5.7787
24478,5.7768
24479,5.7785
24480,5.7766
24481,5.7705
24482,5.7776
24483,5.7718
24484,5.7743
24485,5.7760
24486,5.7661
24487,5.7739
24488,5.7653
24489,5.7701
24490,5.7726
24491,5.7729
24492,5.7710
24493,5.7701
24494,5.7707
24495,5.7765
24496,5.7745
24497,5.7676
24498,5.7717
24499,5.7840
24500,5.7848
24501,5.7809
24502,5.7742
24503,5.7844
24504,5.7898
24505,5.7749
24506,5.7676
24507,5.7761
24508,5.7707
24509,5.7763
24510,5.7725
24511,5.7701
24512,5.7727
24513,5.7674
24514,5.7721
24515,5.7688
24516,5.7730
24517,5.7695
24518,5.7769
24519,5.7688
24520,5.7726
24521,5.7681
24522,5.7722
24523,5.7780
24524,5.7800
24525,5.7788
24526,5.7785
24527,5.7847
24528,5.7833
24529,5.7850
24530,5.7725
24531,5.7659
24532,5.7637
24533,5.7775
24534,5.7737
24535,5.7666
24536,5.7661
24537,5.7690
24538,5.7658
24539,5.7685
24540,5.7707
24541,5.7689
24542,5.7863
24543,5.7781
24544,5.7923
24545,5.7939
24546,5.7882
24547,5.7760
24548,5.7780
24549,5.7753
24550,5.7825
24551,5.7708
24552,5.7739
24553,5.7763
24554,5.7722
24555,5.7794
24556,5.7701
24557,5.7643
24558,5.7744
24559,5.7704
24560,5.7709
24561,5.7806
24562,5.7727
24563,5.7765
24564,5.7761
24565,5.7722
24566,5.7705
24567,5.7713
24568,5.7761
24569,5.7789
24570,5.7722
24571,5.7747
24572,5.7768
24573,5.7906
24574,5.7764
24575,5.7819
24576,5.7718
24577,5.7704
24578,5.7645
24579,5.7688
24580,5.7737
24581,5.7779
24582,5.7719
24583,5.7787
24584,5.7729
24585,5.7762
24586,5.7892
24587,5.7787
24588,5.7809
24589,5.7715
24590,5.7661
24591,5.7659
24592,5.7670
24593,5.7671
24594,5.7809
24595,5.7700
24596,5.7730
24597,5.7743
24598,5.7830
24599,5.7836
24600,5.7896
24601,5.7850
24602,5.7685
24603,5.7756
24604,5.7731
24605,5.7714
24606,5.7765
24607,5.7705
24608,5.7694
24609,5.7799
24610,5.7690
