step,loss
29561,5.8297
29562,5.8353
29563,5.8408
29564,5.8313
29565,5.8331
29566,5.8380
29567,5.8314
29568,5.8307
29569,5.8325
29570,5.8308
29571,5.8359
29572,5.8213
29573,5.8239
29574,5.8230
29575,5.8128
29576,5.8253
29577,5.8381
29578,5.8435
29579,5.8379
29580,5.8377
29581,5.8349
29582,5.8332
29583,5.8205
29584,5.8237
29585,5.8348
29586,5.8396
29587,5.8308
29588,5.8301
29589,5.8254
29590,5.8211
29591,5.8206
29592,5.8199
29593,5.8165
29594,5.8283
29595,5.8130
29596,5.8172
29597,5.8143
29598,5.8339
29599,5.8388
29600,5.8393
29601,5.8303
29602,5.8223
29603,5.8285
29604,5.8273
29605,5.8221
29606,5.8142
29607,5.8128
29608,5.8268
29609,5.8241
29610,5.8206
29611,5.8203
29612,5.8243
29613,5.8388
29614,5.8411
29615,5.8310
29616,5.8283
29617,5.8313
29618,5.8361
29619,5.8243
29620,5.8258
29621,5.8448
29622,5.8369
29623,5.8246
29624,5.8322
29625,5.8348
29626,5.8246
29627,5.8278
29628,5.8381
29629,5.8435
29630,5.8440
29631,5.8225
29632,5.8167
29633,5.8232
29634,5.8164
29635,5.8156
29636,5.8180
29637,5.8196
29638,5.8200
29639,5.8243
29640,5.8242
29641,5.8273
29642,5.8288
29643,5.8639
29644,5.8500
29645,5.8294
29646,5.8214
29647,5.8180
29648,5.8151
29649,5.8162
29650,5.8155
29651,5.8236
29652,5.8265
29653,5.8302
29654,5.8328
29655,5.8297
29656,5.8279
29657,5.8301
29658,5.8218
29659,5.8222
29660,5.8235
29661,5.8348
29662,5.8360
29663,5.8301
29664,5.8266
29665,5.8187
29666,5.8122
29667,5.8148
29668,5.8190
29669,5.8198
29670,5.8197
29671,5.8227
29672,5.8216
29673,5.8248
29674,5.8249
29675,5.8270
29676,5.8301
29677,5.8219
29678,5.8235
29679,5.8308
29680,5.8353
29681,5.8395
29682,5.8407
29683,5.8393
29684,5.8306
29685,5.8365
29686,5.8341
29687,5.8335
29688,5.8227
29689,5.8199
29690,5.8215
29691,5.8294
29692,5.8373
29693,5.8376
29694,5.8389
29695,5.8285
29696,5.8227
29697,5.8194
29698,5.8229
29699,5.8226
29700,5.8333
29701,5.8455
29702,5.8308
29703,5.8228
29704,5.8241
29705,5.8267
29706,5.8328
29707,5.8396
29708,5.8432
29709,5.8384
29710,5.8310
29711,5.8300
29712,5.8222
29713,5.8321
29714,5.8223
29715,5.8243
29716,5.8256
29717,5.8271
29718,5.8367
29719,5.8337
29720,5.8319
29721,5.8227
29722,5.8153
29723,5.8171
29724,5.8084
29725,5.8214
29726,5.8200
29727,5.8292
29728,5.8223
29729,5.8305
29730,5.8252
29731,5.8342
29732,5.8379
29733,5.8320
29734,5.8355
29735,5.8288
29736,5.8298
29737,5.8246
29738,5.8328
29739,5.8450
29740,5.8330
29741,5.8254
29742,5.8234
29743,5.8257
29744,5.8294
29745,5.8290
29746,5.8228
29747,5.8312
29748,5.8263
29749,5.8199
29750,5.8201
29751,5.8198
29752,5.8230
29753,5.8238
29754,5.8265
29755,5.8263
29756,5.8268
29757,5.8246
29758,5.8222
29759,5.8248
29760,5.8310
29761,5.8315
29762,5.8262
29763,5.8281
29764,5.8299
29765,5.8310
29766,5.8361
29767,5.8344
29768,5.8382
29769,5.8433
29770,5.8405
29771,5.8240
29772,5.8268
29773,5.8238
29774,5.8231
29775,5.8168
29776,5.8193
29777,5.8264
29778,5.8211
29779,5.8265
29780,5.8273
29781,5.8349
29782,5.8371
29783,5.8336
29784,5.8344
29785,5.8207
29786,5.8257
29787,5.8321
29788,5.8221
29789,5.8201
29790,5.8195
29791,5.8180
29792,5.8276
29793,5.8239
29794,5.8279
29795,5.8434
29796,5.8454
29797,5.8316
29798,5.8252
29799,5.8193
29800,5.8220
29801,5.8305
29802,5.8147
29803,5.8252
29804,5.8209
29805,5.8166
29806,5.8267
29807,5.8304
29808,5.8324
29809,5.8406
29810,5.8325
29811,5.8209
29812,5.8274
29813,5.8276
29814,5.8318
29815,5.8251
29816,5.8284
29817,5.8228
29818,5.8395
29819,5.8296
29820,5.8376
29821,5.8345
29822,5.8283
29823,5.8228
29824,5.8184
29825,5.8300
29826,5.8205
29827,5.8244
29828,5.8290
29829,5.8295
29830,5.8198
29831,5.8286
29832,5.8282
29833,5.8367
29834,5.8274
29835,5.8217
29836,5.8205
29837,5.8160
29838,5.8202
29839,5.8166
29840,5.8274
29841,5.8296
29842,5.8357
29843,5.8396
29844,5.8425
29845,5.8419
29846,5.8317
29847,5.8289
29848,5.8183
29849,5.8179
29850,5.8223
29851,5.8197
29852,5.8194
29853,5.8124
29854,5.8157
29855,5.8181
29856,5.8183
29857,5.8191
29858,5.8137
29859,5.8116
29860,5.8227
29861,5.8240
29862,5.8301
29863,5.8313
29864,5.8262
29865,5.8297
29866,5.8239
29867,5.8167
29868,5.8248
29869,5.8246
29870,5.8246
29871,5.8293
29872,5.8207
29873,5.8149
29874,5.8249
29875,5.8321
29876,5.8463
29877,5.8261
29878,5.8261
29879,5.8292
29880,5.8248
29881,5.8215
29882,5.8200
29883,5.8179
29884,5.8183
29885,5.8224
29886,5.8217
29887,5.8137
29888,5.8246
29889,5.8328
29890,5.8221
29891,5.8261
29892,5.8317
29893,5.8440
29894,5.8424
29895,5.8323
29896,5.8222
29897,5.8258
29898,5.8322
29899,5.8450
29900,5.8434
29901,5.8389
29902,5.8342
29903,5.8203
29904,5.8223
29905,5.8265
29906,5.8226
29907,5.8258
29908,5.8197
29909,5.8311
29910,5.8354
29911,5.8371
29912,5.8236
29913,5.8195
29914,5.8164
29915,5.8193
29916,5.8165
29917,5.8216
29918,5.8195
29919,5.8267
29920,5.8396
29921,5.8255
29922,5.8173
29923,5.8173
29924,5.8201
29925,5.8159
29926,5.8159
29927,5.8190
29928,5.8159
29929,5.8192
29930,5.8302
29931,5.8546
29932,5.8514
29933,5.8223
29934,5.8182
29935,5.8222
29936,5.8205
29937,5.8186
29938,5.8277
29939,5.8402
29940,5.8296
29941,5.8290
29942,5.8293
29943,5.8387
29944,5.8428
29945,5.8496
29946,5.8472
29947,5.8525
29948,5.8457
29949,5.8420
29950,5.8298
29951,5.8151
29952,5.8110
29953,5.8172
29954,5.8196
29955,5.8214
29956,5.8255
29957,5.8208
29958,5.8297
29959,5.8280
29960,5.8302
29961,5.8340
29962,5.8360
29963,5.8307
29964,5.8309
29965,5.8252
29966,5.8150
29967,5.8198
29968,5.8264
29969,5.8317
29970,5.8328
29971,5.8351
29972,5.8299
29973,5.8233
29974,5.8238
29975,5.8219
29976,5.8254
29977,5.8374
29978,5.8515
29979,5.8455
29980,5.8385
29981,5.8301
29982,5.8214
29983,5.8212
29984,5.8191
29985,5.8228
29986,5.8370
29987,5.8270
29988,5.8269
29989,5.8211
29990,5.8417
29991,5.8267
29992,5.8265
29993,5.8318
29994,5.8385
29995,5.8413
29996,5.8292
29997,5.8228
29998,5.8193
29999,5.8172
30000,5.8202
30001,5.8248
30002,5.8247
30003,5.8271
30004,5.8273
30005,5.8272
30006,5.8234
30007,5.8326
30008,5.8296
30009,5.8284
30010,5.8227
30011,5.8259
30012,5.8281
30013,5.8300
30014,5.8477
30015,5.8353
30016,5.8227
30017,5.8202
30018,5.8179
30019,5.8226
30020,5.8223
30021,5.8204
30022,5.8308
30023,5.8225
30024,5.8222
30025,5.8207
30026,5.8309
30027,5.8404
30028,5.8336
30029,5.8391
30030,5.8528
30031,5.8269
30032,5.8258
30033,5.8271
30034,5.8258
30035,5.8275
30036,5.8324
30037,5.8406
30038,5.8294
30039,5.8209
30040,5.8306
30041,5.8360
30042,5.8194
30043,5.8246
30044,5.8253
30045,5.8275
30046,5.8266
30047,5.8159
30048,5.8211
30049,5.8206
30050,5.8193
30051,5.8195
30052,5.8295
30053,5.8352
30054,5.8331
30055,5.8304
30056,5.8363
30057,5.8384
30058,5.8239
30059,5.8139
30060,5.8312
30061,5.8393
30062,5.8316
30063,5.8271
30064,5.8250
30065,5.8243
30066,5.8223
30067,5.8175
30068,5.8373
30069,5.8304
30070,5.8311
30071,5.8368
30072,5.8342
30073,5.8298
30074,5.8338
30075,5.8228
30076,5.8229
30077,5.8263
30078,5.8282
30079,5.8383
30080,5.8372
30081,5.8527
30082,5.8527
30083,5.8439
30084,5.8391
30085,5.8312
30086,5.8385
30087,5.8329
30088,5.8265
30089,5.8250
30090,5.8259
30091,5.8194
30092,5.8281
30093,5.8151
30094,5.8151
30095,5.8138
30096,5.8263
30097,5.8214
30098,5.8181
30099,5.8188
30100,5.8197
30101,5.8230
30102,5.8243
30103,5.8238
30104,5.8317
30105,5.8383
30106,5.8342
30107,5.8289
30108,5.8191
30109,5.8135
30110,5.8288
30111,5.8330
30112,5.8266
30113,5.8254
30114,5.8272
30115,5.8278
30116,5.8126
30117,5.8314
30118,5.8301
30119,5.8380
30120,5.8386
30121,5.8312
30122,5.8407
30123,5.8422
30124,5.8219
30125,5.8177
30126,5.8198
30127,5.8183
30128,5.8171
30129,5.8188
30130,5.8138
30131,5.8319
30132,5.8239
30133,5.8330
30134,5.8448
30135,5.8363
30136,5.8346
30137,5.8391
30138,5.8332
30139,5.8303
30140,5.8313
30141,5.8276
30142,5.8277
30143,5.8220
30144,5.8242
30145,5.8263
30146,5.8195
30147,5.8217
30148,5.8153
30149,5.8181
30150,5.8312
30151,5.8182
30152,5.8221
30153,5.8217
30154,5.8247
30155,5.8326
30156,5.8512
30157,5.8539
30158,5.8391
30159,5.8285
30160,5.8259
30161,5.8216
30162,5.8298
30163,5.8253
30164,5.8257
30165,5.8232
30166,5.8170
30167,5.8171
30168,5.8186
30169,5.8154
30170,5.8260
30171,5.8381
30172,5.8334
30173,5.8383
30174,5.8307
30175,5.8363
30176,5.8545
30177,5.8386
30178,5.8389
30179,5.8357
30180,5.8355
30181,5.8439
30182,5.8367
30183,5.8247
30184,5.8223
30185,5.8236
30186,5.8211
30187,5.8221
30188,5.8197
30189,5.8243
30190,5.8254
30191,5.8227
30192,5.8316
30193,5.8224
30194,5.8312
30195,5.8339
30196,5.8327
30197,5.8359
30198,5.8173
30199,5.8255
30200,5.8228
30201,5.8153
30202,5.8209
30203,5.8267
30204,5.8317
30205,5.8289
30206,5.8323
30207,5.8368
30208,5.8353
30209,5.8172
30210,5.8150
30211,5.8198
30212,5.8190
30213,5.8227
30214,5.8320
30215,5.8469
30216,5.8398
30217,5.8380
30218,5.8188
30219,5.8199
30220,5.8249
30221,5.8241
30222,5.8320
30223,5.8325
30224,5.8163
30225,5.8152
30226,5.8162
30227,5.8202
30228,5.8198
30229,5.8306
30230,5.8306
30231,5.8418
30232,5.8430
30233,5.8328
30234,5.8152
30235,5.8167
30236,5.8202
30237,5.8198
30238,5.8222
30239,5.8247
30240,5.8243
30241,5.8283
30242,5.8291
30243,5.8333
30244,5.8489
30245,5.8498
30246,5.8461
30247,5.8344
30248,5.8183
30249,5.8130
30250,5.8162
30251,5.8172
30252,5.8233
30253,5.8186
30254,5.8292
30255,5.8346
30256,5.8361
30257,5.8495
30258,5.8264
30259,5.8192
30260,5.8124
30261,5.8185
30262,5.8269
30263,5.8238
30264,5.8247
30265,5.8189
30266,5.8223
30267,5.8251
30268,5.8180
30269,5.8177
30270,5.8223
30271,5.8242
30272,5.8341
30273,5.8332
30274,5.8337
30275,5.8394
30276,5.8279
30277,5.8313
30278,5.8304
30279,5.8199
30280,5.8184
30281,5.8132
30282,5.8146
30283,5.8119
30284,5.8120
30285,5.8134
30286,5.8156
30287,5.8284
30288,5.8200
30289,5.8154
30290,5.8179
30291,5.8185
30292,5.8225
30293,5.8271
30294,5.8418
30295,5.8457
30296,5.8415
30297,5.8272
30298,5.8352
30299,5.8414
30300,5.8458
30301,5.8254
30302,5.8179
30303,5.8259
30304,5.8168
30305,5.8290
30306,5.8189
30307,5.8266
30308,5.8487
30309,5.8527
30310,5.8545
30311,5.8412
30312,5.8200
30313,5.8163
30314,5.8190
30315,5.8206
30316,5.8148
30317,5.8196
30318,5.8209
30319,5.8175
30320,5.8214
30321,5.8283
30322,5.8291
30323,5.8363
30324,5.8336
30325,5.8300
30326,5.8324
30327,5.8345
30328,5.8384
30329,5.8488
30330,5.8495
30331,5.8414
30332,5.8404
30333,5.8376
30334,5.8211
30335,5.8276
30336,5.8336
30337,5.8195
30338,5.8098
30339,5.8150
30340,5.8224
30341,5.8243
30342,5.8493
30343,5.8486
30344,5.8597
30345,5.8462
30346,5.8257
30347,5.8198
30348,5.8206
30349,5.8188
30350,5.8255
30351,5.8321
30352,5.8407
30353,5.8381
30354,5.8431
30355,5.8499
30356,5.8332
30357,5.8224
30358,5.8206
30359,5.8161
30360,5.8172
30361,5.8179
30362,5.8211
30363,5.8169
30364,5.8228
30365,5.8165
30366,5.8217
30367,5.8224
30368,5.8314
30369,5.8461
30370,5.8605
30371,5.8643
30372,5.8385
30373,5.8151
30374,5.8188
30375,5.8223
30376,5.8218
30377,5.8213
30378,5.8234
30379,5.8148
30380,5.8197
30381,5.8197
30382,5.8241
30383,5.8190
30384,5.8380
30385,5.8605
30386,5.8593
30387,5.8293
30388,5.8250
30389,5.8193
30390,5.8178
30391,5.8132
30392,5.8180
30393,5.8205
30394,5.8238
30395,5.8282
30396,5.8364
30397,5.8356
30398,5.8281
30399,5.8372
30400,5.8372
30401,5.8368
30402,5.8332
30403,5.8247
30404,5.8135
30405,5.8076
30406,5.8113
30407,5.8163
30408,5.8146
30409,5.8139
30410,5.8161
30411,5.8152
30412,5.8195
30413,5.8242
30414,5.8280
30415,5.8332
30416,5.8329
30417,5.8418
30418,5.8569
30419,5.8519
30420,5.8367
30421,5.8219
30422,5.8231
30423,5.8244
30424,5.8264
30425,5.8192
30426,5.8168
30427,5.8195
30428,5.8228
30429,5.8219
30430,5.8278
30431,5.8435
30432,5.8295
30433,5.8390
30434,5.8307
30435,5.8263
30436,5.8207
30437,5.8210
30438,5.8098
30439,5.8082
30440,5.8189
30441,5.8227
30442,5.8212
30443,5.8319
30444,5.8349
30445,5.8244
30446,5.8293
30447,5.8344
30448,5.8331
30449,5.8462
30450,5.8385
30451,5.8436
30452,5.8249
30453,5.8291
30454,5.8249
30455,5.8296
30456,5.8244
30457,5.8220
30458,5.8338
30459,5.8186
30460,5.8262
30461,5.8251
30462,5.8224
30463,5.8272
30464,5.8168
30465,5.8264
30466,5.8168
30467,5.8200
30468,5.8302
30469,5.8191
30470,5.8197
30471,5.8258
30472,5.8270
30473,5.8250
30474,5.8215
30475,5.8239
30476,5.8466
30477,5.8580
30478,5.8349
30479,5.8268
30480,5.8207
30481,5.8296
30482,5.8219
30483,5.8231
30484,5.8259
30485,5.8182
30486,5.8181
30487,5.8212
30488,5.8249
30489,5.8351
30490,5.8316
30491,5.8276
30492,5.8232
30493,5.8231
30494,5.8266
30495,5.8342
30496,5.8345
30497,5.8410
30498,5.8367
30499,5.8337
30500,5.8262
30501,5.8213
30502,5.8253
30503,5.8296
30504,5.8208
30505,5.8257
30506,5.8290
30507,5.8328
30508,5.8322
30509,5.8343
30510,5.8246
30511,5.8233
30512,5.8223
30513,5.8172
30514,5.8251
30515,5.8269
30516,5.8307
30517,5.8400
30518,5.8454
30519,5.8503
30520,5.8492
30521,5.8362
30522,5.8262
30523,5.8271
30524,5.8348
30525,5.8341
30526,5.8422
30527,5.8419
30528,5.8463
30529,5.8428
30530,5.8218
30531,5.8184
30532,5.8228
30533,5.8265
30534,5.8152
30535,5.8190
30536,5.8198
30537,5.8161
30538,5.8156
30539,5.8200
30540,5.8193
30541,5.8206
30542,5.8259
30543,5.8283
30544,5.8344
30545,5.8384
30546,5.8501
30547,5.8438
30548,5.8214
30549,5.8216
30550,5.8173
30551,5.8164
30552,5.8134
30553,5.8264
30554,5.8414
30555,5.8573
30556,5.8614
30557,5.8370
30558,5.8343
30559,5.8244
30560,5.8316
30561,5.8240
30562,5.8239
30563,5.8233
30564,5.8377
30565,5.8321
30566,5.8347
30567,5.8317
30568,5.8249
30569,5.8227
30570,5.8202
30571,5.8323
30572,5.8280
30573,5.8293
30574,5.8213
30575,5.8182
30576,5.8174
30577,5.8177
30578,5.8253
30579,5.8451
30580,5.8498
30581,5.8422
30582,5.8261
30583,5.8210
30584,5.8201
30585,5.8226
30586,5.8277
30587,5.8311
30588,5.8260
30589,5.8302
30590,5.8374
30591,5.8208
30592,5.8189
30593,5.8141
30594,5.8065
30595,5.8085
30596,5.8187
30597,5.8125
30598,5.8201
30599,5.8146
30600,5.8149
30601,5.8148
30602,5.8173
30603,5.8324
30604,5.8449
30605,5.8462
30606,5.8403
30607,5.8365
30608,5.8311
30609,5.8280
30610,5.8254
30611,5.8222
30612,5.8298
30613,5.8240
30614,5.8309
30615,5.8278
30616,5.8276
30617,5.8233
30618,5.8226
30619,5.8315
30620,5.8288
30621,5.8294
30622,5.8217
30623,5.8248
30624,5.8253
30625,5.8222
30626,5.8340
30627,5.8241
30628,5.8314
30629,5.8318
30630,5.8396
30631,5.8567
30632,5.9130
30633,6.0264
30634,6.5464
30635,6.4440
30636,6.5898
30637,6.2408
30638,6.1908
30639,6.1547
30640,6.0696
30641,6.0841
30642,6.0725
30643,6.0341
30644,6.0333
30645,6.0360
30646,5.9558
30647,5.9473
30648,5.9893
30649,5.9370
30650,5.9607
30651,5.9559
30652,5.9136
30653,5.9053
30654,5.9053
30655,5.8874
30656,5.8775
30657,5.8959
30658,5.8864
30659,5.8839
30660,5.8761
30661,5.8855
30662,5.8949
30663,5.8886
30664,5.8770
30665,5.8645
30666,5.8764
30667,5.8900
30668,5.8808
30669,5.8641
30670,5.8485
30671,5.8517
30672,5.8634
30673,5.8511
30674,5.8673
30675,5.8647
30676,5.8722
30677,5.8544
30678,5.8558
30679,5.8544
30680,5.8613
30681,5.8678
30682,5.8613
30683,5.8495
30684,5.8456
30685,5.8632
30686,5.8739
30687,5.8705
30688,5.8788
30689,5.8601
30690,5.8641
30691,5.8744
30692,5.8674
30693,5.8593
30694,5.8436
30695,5.8341
30696,5.8416
30697,5.8471
30698,5.8459
30699,5.8426
30700,5.8473
30701,5.8643
30702,5.8533
30703,5.8406
30704,5.8351
30705,5.8345
30706,5.8473
30707,5.8588
30708,5.8652
30709,5.8595
30710,5.8559
30711,5.8564
30712,5.8577
30713,5.8726
30714,5.8844
30715,5.8761
30716,5.8620
30717,5.8529
30718,5.8534
30719,5.8533
30720,5.8554
30721,5.8566
30722,5.8534
30723,5.8477
30724,5.8548
30725,5.8605
30726,5.8581
30727,5.8576
30728,5.8629
30729,5.8564
30730,5.8446
30731,5.8515
30732,5.8447
30733,5.8410
30734,5.8331
30735,5.8364
30736,5.8392
30737,5.8492
30738,5.8497
30739,5.8420
30740,5.8332
30741,5.8328
30742,5.8401
30743,5.8362
30744,5.8388
30745,5.8541
30746,5.8558
30747,5.8697
30748,5.8895
30749,5.8707
30750,5.8395
30751,5.8417
30752,5.8404
30753,5.8333
30754,5.8338
30755,5.8241
30756,5.8362
30757,5.8257
30758,5.8334
30759,5.8388
30760,5.8500
30761,5.8692
30762,5.9028
30763,5.9106
30764,5.9381
30765,5.9391
30766,6.0256
30767,6.3737
30768,6.2103
30769,6.1063
30770,6.0173
30771,6.0207
30772,5.9878
30773,5.9538
30774,5.9073
30775,5.8983
30776,5.8993
30777,5.8837
30778,5.8807
30779,5.8976
30780,5.8789
30781,5.8602
30782,5.8539
30783,5.8552
30784,5.8564
30785,5.8620
30786,5.8671
30787,5.8661
30788,5.8619
30789,5.8615
30790,5.8588
30791,5.8721
30792,5.8887
30793,5.8714
30794,5.8687
30795,5.8540
30796,5.8565
30797,5.8494
30798,5.8567
30799,5.8713
30800,5.8775
30801,5.8766
30802,5.8638
30803,5.8524
30804,5.8418
30805,5.8409
30806,5.8310
30807,5.8351
30808,5.8451
30809,5.8474
30810,5.8525
30811,5.8463
30812,5.8394
30813,5.8458
30814,5.8660
30815,5.8673
30816,5.8854
30817,5.8789
30818,5.8471
30819,5.8434
30820,5.8457
30821,5.8445
30822,5.8342
30823,5.8418
30824,5.8430
30825,5.8374
30826,5.8358
30827,5.8447
30828,5.8474
30829,5.8523
30830,5.8713
30831,5.8615
30832,5.8582
30833,5.8499
30834,5.8425
30835,5.8476
30836,5.8454
30837,5.8474
30838,5.8460
30839,5.8553
30840,5.8515
30841,5.8518
30842,5.8466
30843,5.8454
30844,5.8392
30845,5.8405
30846,5.8338
30847,5.8449
30848,5.8474
30849,5.8532
30850,5.8465
30851,5.8483
30852,5.8596
30853,5.8600
30854,5.8475
30855,5.8382
30856,5.8348
30857,5.8315
30858,5.8379
30859,5.8416
30860,5.8342
30861,5.8442
30862,5.8469
30863,5.8538
30864,5.8449
30865,5.8488
30866,5.8429
30867,5.8439
30868,5.8321
30869,5.8383
30870,5.8483
30871,5.8439
30872,5.8547
30873,5.8488
30874,5.8384
30875,5.8428
30876,5.8325
30877,5.8401
30878,5.8460
30879,5.8441
30880,5.8482
30881,5.8437
30882,5.8406
30883,5.8381
30884,5.8332
30885,5.8412
30886,5.8401
30887,5.8479
30888,5.8460
30889,5.8388
30890,5.8325
30891,5.8339
30892,5.8278
30893,5.8305
30894,5.8265
30895,5.8276
30896,5.8326
30897,5.8353
30898,5.8418
30899,5.8460
30900,5.8528
30901,5.8484
30902,5.8376
30903,5.8349
30904,5.8354
30905,5.8283
30906,5.8264
30907,5.8352
30908,5.8314
30909,5.8226
30910,5.8241
30911,5.8367
30912,5.8377
30913,5.8401
30914,5.8376
30915,5.8405
30916,5.8583
30917,5.8594
30918,5.8471
30919,5.8378
30920,5.8434
30921,5.8359
30922,5.8375
30923,5.8423
30924,5.8473
30925,5.8530
30926,5.8584
30927,5.8718
30928,5.8582
30929,5.8578
30930,5.8545
30931,5.8452
30932,5.8416
30933,5.8489
30934,5.8545
30935,5.8494
30936,5.8497
30937,5.8473
30938,5.8574
30939,5.8571
30940,5.8613
30941,5.8516
30942,5.8487
30943,5.8361
30944,5.8299
30945,5.8316
30946,5.8398
30947,5.8349
30948,5.8310
30949,5.8342
30950,5.8392
30951,5.8419
30952,5.8471
30953,5.8503
30954,5.8557
30955,5.8545
30956,5.8404
30957,5.8428
30958,5.8406
30959,5.8384
30960,5.8377
30961,5.8349
30962,5.8417
30963,5.8401
30964,5.8403
30965,5.8457
30966,5.8462
30967,5.8426
30968,5.8576
30969,5.8609
30970,5.8842
30971,5.8626
30972,5.8492
30973,5.8396
30974,5.8328
30975,5.8266
30976,5.8297
30977,5.8313
30978,5.8307
30979,5.8346
30980,5.8299
30981,5.8368
30982,5.8325
30983,5.8366
30984,5.8400
30985,5.8535
30986,5.8607
30987,5.8659
30988,5.8474
30989,5.8389
30990,5.8363
30991,5.8301
30992,5.8322
30993,5.8317
30994,5.8430
30995,5.8370
30996,5.8323
30997,5.8342
30998,5.8440
30999,5.8401
31000,5.8543
31001,5.8484
31002,5.8505
31003,5.8317
31004,5.8321
31005,5.8478
31006,5.8467
31007,5.8420
31008,5.8421
31009,5.8471
31010,5.8325
31011,5.8333
31012,5.8349
31013,5.8288
31014,5.8455
31015,5.8355
31016,5.8427
31017,5.8429
31018,5.8444
31019,5.8358
31020,5.8313
31021,5.8316
31022,5.8319
31023,5.8295
31024,5.8409
31025,5.8328
31026,5.8351
31027,5.8341
31028,5.8319
31029,5.8371
31030,5.8333
31031,5.8498
31032,5.8502
31033,5.8466
31034,5.8362
31035,5.8272
31036,5.8284
31037,5.8308
31038,5.8336
31039,5.8331
31040,5.8318
31041,5.8304
31042,5.8386
31043,5.8375
31044,5.8426
31045,5.8471
31046,5.8620
31047,5.8446
31048,5.8496
31049,5.8363
31050,5.8367
31051,5.8370
31052,5.8355
31053,5.8336
31054,5.8514
31055,5.8514
31056,5.8490
31057,5.8328
31058,5.8298
31059,5.8322
31060,5.8337
31061,5.8213
31062,5.8210
31063,5.8261
31064,5.8299
31065,5.8284
31066,5.8381
31067,5.8522
31068,5.8480
31069,5.8393
31070,5.8512
31071,5.8357
31072,5.8240
31073,5.8273
31074,5.8267
31075,5.8280
31076,5.8373
31077,5.8437
31078,5.8374
31079,5.8280
31080,5.8390
31081,5.8236
31082,5.8303
31083,5.8278
31084,5.8300
31085,5.8325
31086,5.8380
31087,5.8269
31088,5.8473
31089,5.8420
31090,5.8372
31091,5.8531
31092,5.8502
31093,5.8366
31094,5.8286
31095,5.8369
31096,5.8376
31097,5.8256
31098,5.8267
31099,5.8322
31100,5.8246
31101,5.8398
31102,5.8384
31103,5.8397
31104,5.8377
31105,5.8373
31106,5.8304
31107,5.8367
31108,5.8349
31109,5.8293
31110,5.8273
31111,5.8291
31112,5.8250
31113,5.8313
31114,5.8312
31115,5.8369
31116,5.8363
31117,5.8279
31118,5.8338
31119,5.8535
31120,5.8753
31121,5.8834
31122,5.8620
31123,5.8536
31124,5.8474
31125,5.8370
31126,5.8403
31127,5.8313
31128,5.8333
31129,5.8433
31130,5.8462
31131,5.8621
31132,5.8542
31133,5.8281
31134,5.8274
31135,5.8225
31136,5.8242
31137,5.8257
31138,5.8294
31139,5.8326
31140,5.8322
31141,5.8346
31142,5.8366
31143,5.8414
31144,5.8376
31145,5.8327
31146,5.8301
31147,5.8318
31148,5.8281
31149,5.8263
31150,5.8216
31151,5.8352
31152,5.8319
31153,5.8264
31154,5.8358
31155,5.8311
31156,5.8349
31157,5.8396
31158,5.8529
31159,5.8492
31160,5.8333
31161,5.8266
31162,5.8354
31163,5.8350
31164,5.8407
31165,5.8377
31166,5.8388
31167,5.8428
31168,5.8472
31169,5.8442
31170,5.8520
31171,5.8547
31172,5.8472
31173,5.8285
31174,5.8247
31175,5.8257
31176,5.8332
31177,5.8439
31178,5.8451
31179,5.8324
31180,5.8366
31181,5.8369
31182,5.8446
31183,5.8583
31184,5.8676
31185,5.8473
31186,5.8363
31187,5.8389
31188,5.8349
31189,5.8285
31190,5.8410
31191,5.8589
31192,5.8466
31193,5.8406
31194,5.8366
31195,5.8348
31196,5.8368
31197,5.8373
31198,5.8333
31199,5.8322
31200,5.8265
31201,5.8338
31202,5.8315
31203,5.8367
31204,5.8299
31205,5.8482
31206,5.8431
31207,5.8401
31208,5.8467
31209,5.8454
31210,5.8414
31211,5.8353
31212,5.8229
31213,5.8218
31214,5.8260
31215,5.8304
31216,5.8332
31217,5.8187
31218,5.8237
31219,5.8293
31220,5.8394
31221,5.8330
31222,5.8388
31223,5.8371
31224,5.8291
31225,5.8359
31226,5.8334
31227,5.8499
31228,5.8576
31229,5.8493
31230,5.8313
31231,5.8373
31232,5.8316
31233,5.8284
31234,5.8392
31235,5.8360
31236,5.8332
31237,5.8278
31238,5.8360
31239,5.8437
31240,5.8397
31241,5.8397
31242,5.8332
31243,5.8359
31244,5.8427
31245,5.8624
31246,5.8597
31247,5.8656
31248,5.8648
31249,5.8633
31250,5.8502
31251,5.8427
31252,5.8406
31253,5.8368
31254,5.8284
31255,5.8359
31256,5.8415
31257,5.8540
31258,5.8543
31259,5.8436
31260,5.8399
31261,5.8465
31262,5.8345
31263,5.8362
31264,5.8403
31265,5.8342
31266,5.8382
31267,5.8351
31268,5.8308
31269,5.8254
31270,5.8311
31271,5.8322
31272,5.8389
31273,5.8406
31274,5.8324
31275,5.8299
31276,5.8309
31277,5.8329
31278,5.8403
31279,5.8336
31280,5.8424
31281,5.8423
31282,5.8399
31283,5.8360
31284,5.8239
31285,5.8245
31286,5.8181
31287,5.8259
31288,5.8262
31289,5.8252
31290,5.8319
31291,5.8360
31292,5.8446
31293,5.8403
31294,5.8420
31295,5.8302
31296,5.8349
31297,5.8368
31298,5.8333
31299,5.8372
31300,5.8456
31301,5.8461
31302,5.8421
31303,5.8323
31304,5.8310
31305,5.8381
31306,5.8327
31307,5.8328
31308,5.8263
31309,5.8256
